email,name,return_path,metadata,substitution_data,tags
anon12594118@sedemo.sink.sparkpostmail.com,Kimberly Gruwell,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 51338419}","{""memberType"": ""platinum"", ""state"": ""DC""}","[""bacon"", ""gwen"", ""hass"", ""fuerte""]"
anon68911428@sedemo.sink.sparkpostmail.com,Jeremy Mcglothlin,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 23930961}","{""memberType"": ""silver"", ""state"": ""WI""}","[""bacon""]"
anon75454521@sedemo.sink.sparkpostmail.com,Rodney Lau,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 39491653}","{""memberType"": ""platinum"", ""state"": ""HI""}","[""fuerte"", ""bacon"", ""gwen""]"
anon92310825@sedemo.sink.sparkpostmail.com,Richard Masri,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 14748868}","{""memberType"": ""platinum"", ""state"": ""AL""}",[]
anon09112303@sedemo.sink.sparkpostmail.com,Rodney Cribbs,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 2622640}","{""memberType"": ""bronze"", ""state"": ""PW""}","[""bacon""]"
anon68584149@sedemo.sink.sparkpostmail.com,Marjorie Tapia,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 88319256}","{""memberType"": ""bronze"", ""state"": ""LA""}","[""bacon""]"
anon34084671@sedemo.sink.sparkpostmail.com,Adrienne Honse,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 52249551}","{""memberType"": ""gold"", ""state"": ""DE""}","[""bacon"", ""fuerte""]"
anon20286080@sedemo.sink.sparkpostmail.com,Faye Mclarney,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 85568244}","{""memberType"": ""bronze"", ""state"": ""OH""}","[""hass"", ""bacon"", ""lamb hass"", ""fuerte"", ""gwen""]"
anon77123619@sedemo.sink.sparkpostmail.com,Wallace Kelly,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 72359537}","{""memberType"": ""gold"", ""state"": ""MA""}","[""bacon"", ""fuerte""]"
anon15333693@sedemo.sink.sparkpostmail.com,Ella Bennett,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 66166656}","{""memberType"": ""gold"", ""state"": ""NJ""}","[""bacon"", ""fuerte"", ""pinkerton"", ""hass"", ""lamb hass"", ""gwen""]"
anon25970143@sedemo.sink.sparkpostmail.com,Alexander Yates,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 83425251}","{""memberType"": ""gold"", ""state"": ""WV""}","[""bacon""]"
anon52546807@sedemo.sink.sparkpostmail.com,Jerry Ackerman,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 32059565}","{""memberType"": ""gold"", ""state"": ""AZ""}","[""fuerte"", ""bacon""]"
anon55942890@sedemo.sink.sparkpostmail.com,Maurice Gruwell,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 13411103}","{""memberType"": ""platinum"", ""state"": ""MH""}","[""gwen"", ""hass"", ""fuerte"", ""bacon""]"
anon02278364@sedemo.sink.sparkpostmail.com,Aaron Masri,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 62799658}","{""memberType"": ""gold"", ""state"": ""VT""}",[]
anon82464543@sedemo.sink.sparkpostmail.com,Fatima Hawthorne,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 37057626}","{""memberType"": ""platinum"", ""state"": ""MP""}","[""hass"", ""fuerte"", ""gwen"", ""bacon""]"
anon67100015@sedemo.sink.sparkpostmail.com,Ella Hawthorne,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 41836431}","{""memberType"": ""bronze"", ""state"": ""SC""}","[""fuerte"", ""hass"", ""gwen"", ""bacon""]"
anon12223944@sedemo.sink.sparkpostmail.com,Charles Clark,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 29648368}","{""memberType"": ""silver"", ""state"": ""VT""}","[""bacon"", ""fuerte""]"
anon71922914@sedemo.sink.sparkpostmail.com,Rodney Acevedo,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 98812352}","{""memberType"": ""platinum"", ""state"": ""MP""}","[""bacon"", ""fuerte"", ""gwen"", ""hass""]"
anon60204402@sedemo.sink.sparkpostmail.com,Richard Frede,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 20173071}","{""memberType"": ""platinum"", ""state"": ""MD""}","[""bacon"", ""gwen"", ""fuerte""]"
anon12412738@sedemo.sink.sparkpostmail.com,Gerald Amundson,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 87711744}","{""memberType"": ""gold"", ""state"": ""KS""}","[""reed"", ""bacon"", ""gwen"", ""lamb hass"", ""fuerte"", ""pinkerton"", ""hass""]"
anon18847850@sedemo.sink.sparkpostmail.com,Christopher Frede,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 43384461}","{""memberType"": ""gold"", ""state"": ""FL""}","[""gwen"", ""pinkerton"", ""bacon"", ""fuerte"", ""hass"", ""lamb hass""]"
anon47065523@sedemo.sink.sparkpostmail.com,Faye Guzman,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 12882093}","{""memberType"": ""silver"", ""state"": ""MS""}",[]
anon06162089@sedemo.sink.sparkpostmail.com,Robert Krauss,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 46249335}","{""memberType"": ""bronze"", ""state"": ""PW""}","[""bacon"", ""gwen"", ""fuerte""]"
anon92230594@sedemo.sink.sparkpostmail.com,Rodney Taylor,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 53836706}","{""memberType"": ""bronze"", ""state"": ""AZ""}","[""fuerte"", ""pinkerton"", ""lamb hass"", ""bacon"", ""gwen"", ""hass"", ""reed""]"
anon19731968@sedemo.sink.sparkpostmail.com,Kisha Moore,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 91178873}","{""memberType"": ""silver"", ""state"": ""IL""}","[""bacon"", ""gwen"", ""pinkerton"", ""lamb hass"", ""hass"", ""fuerte""]"
anon54527519@sedemo.sink.sparkpostmail.com,Rachael Bell,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 70073438}","{""memberType"": ""platinum"", ""state"": ""PA""}","[""bacon"", ""hass"", ""fuerte"", ""gwen""]"
anon21609813@sedemo.sink.sparkpostmail.com,Richard Nooner,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 35346880}","{""memberType"": ""bronze"", ""state"": ""AR""}","[""fuerte"", ""bacon""]"
anon01292411@sedemo.sink.sparkpostmail.com,Laura Bell,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 67760763}","{""memberType"": ""bronze"", ""state"": ""PR""}","[""hass"", ""fuerte"", ""gwen"", ""bacon""]"
anon35666333@sedemo.sink.sparkpostmail.com,Jeremy Bubar,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 27144581}","{""memberType"": ""silver"", ""state"": ""AR""}","[""bacon"", ""gwen"", ""fuerte""]"
anon52595131@sedemo.sink.sparkpostmail.com,Christopher Wyatt,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 46973064}","{""memberType"": ""platinum"", ""state"": ""MI""}",[]
anon99726946@sedemo.sink.sparkpostmail.com,Margaret Gruwell,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 90703447}","{""memberType"": ""platinum"", ""state"": ""IN""}","[""bacon"", ""gwen"", ""lamb hass"", ""fuerte"", ""hass""]"
anon64267924@sedemo.sink.sparkpostmail.com,Elizabeth Bivens,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 99460516}","{""memberType"": ""silver"", ""state"": ""NH""}","[""fuerte"", ""bacon""]"
anon86753153@sedemo.sink.sparkpostmail.com,Charles Florez,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 14255639}","{""memberType"": ""silver"", ""state"": ""NE""}","[""bacon"", ""fuerte""]"
anon89872854@sedemo.sink.sparkpostmail.com,Esperanza Kelly,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 35125886}","{""memberType"": ""gold"", ""state"": ""UT""}","[""gwen"", ""fuerte"", ""bacon""]"
anon66815696@sedemo.sink.sparkpostmail.com,Mario Frede,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 24694391}","{""memberType"": ""silver"", ""state"": ""MH""}","[""hass"", ""reed"", ""fuerte"", ""lamb hass"", ""pinkerton"", ""gwen"", ""bacon""]"
anon29270325@sedemo.sink.sparkpostmail.com,Charles Stimpert,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 52762220}","{""memberType"": ""bronze"", ""state"": ""MS""}","[""fuerte"", ""bacon""]"
anon47173809@sedemo.sink.sparkpostmail.com,Hattie Ostrov,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 24933844}","{""memberType"": ""platinum"", ""state"": ""AL""}","[""fuerte"", ""bacon""]"
anon21877877@sedemo.sink.sparkpostmail.com,Tobi Tapia,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 18301294}","{""memberType"": ""platinum"", ""state"": ""ND""}","[""bacon""]"
anon68913714@sedemo.sink.sparkpostmail.com,Candace Engel,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 93847918}","{""memberType"": ""bronze"", ""state"": ""GA""}","[""bacon""]"
anon39596299@sedemo.sink.sparkpostmail.com,Aaron Engel,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 48989115}","{""memberType"": ""bronze"", ""state"": ""PR""}","[""fuerte"", ""bacon"", ""lamb hass"", ""hass"", ""gwen"", ""pinkerton""]"
anon64606220@sedemo.sink.sparkpostmail.com,Kisha Richardson,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 13166971}","{""memberType"": ""bronze"", ""state"": ""ME""}","[""bacon"", ""hass"", ""lamb hass"", ""fuerte"", ""gwen"", ""pinkerton""]"
anon49074021@sedemo.sink.sparkpostmail.com,Byron Sneed,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 37733400}","{""memberType"": ""bronze"", ""state"": ""MH""}","[""bacon"", ""fuerte"", ""gwen""]"
anon67912656@sedemo.sink.sparkpostmail.com,Patricia Clark,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 44179968}","{""memberType"": ""bronze"", ""state"": ""LA""}","[""fuerte"", ""lamb hass"", ""gwen"", ""hass"", ""bacon""]"
anon19821634@sedemo.sink.sparkpostmail.com,John Acevedo,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 29182927}","{""memberType"": ""platinum"", ""state"": ""UT""}","[""fuerte"", ""gwen"", ""bacon""]"
anon19024218@sedemo.sink.sparkpostmail.com,Ellyn Green,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 648994}","{""memberType"": ""bronze"", ""state"": ""ME""}","[""fuerte"", ""hass"", ""gwen"", ""bacon""]"
anon71954802@sedemo.sink.sparkpostmail.com,Jessica Coleman,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 52972375}","{""memberType"": ""gold"", ""state"": ""NY""}","[""fuerte"", ""hass"", ""gwen"", ""bacon""]"
anon50320185@sedemo.sink.sparkpostmail.com,Josephine Torres,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 54390651}","{""memberType"": ""gold"", ""state"": ""CO""}","[""gwen"", ""fuerte"", ""bacon""]"
anon07739134@sedemo.sink.sparkpostmail.com,Jay Engel,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 81583195}","{""memberType"": ""silver"", ""state"": ""VT""}","[""bacon"", ""gwen"", ""fuerte""]"
anon44557090@sedemo.sink.sparkpostmail.com,Timothy Brunson,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 30143246}","{""memberType"": ""gold"", ""state"": ""DC""}","[""gwen"", ""bacon"", ""fuerte""]"
anon68803746@sedemo.sink.sparkpostmail.com,Richard Sneed,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 35943764}","{""memberType"": ""platinum"", ""state"": ""AR""}","[""bacon"", ""fuerte"", ""hass"", ""lamb hass"", ""gwen""]"
anon85808232@sedemo.sink.sparkpostmail.com,Aaron Ostrov,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 73248628}","{""memberType"": ""bronze"", ""state"": ""WV""}","[""gwen"", ""hass"", ""bacon"", ""fuerte""]"
anon44584089@sedemo.sink.sparkpostmail.com,Irma Gruwell,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 92932084}","{""memberType"": ""platinum"", ""state"": ""ND""}","[""lamb hass"", ""pinkerton"", ""bacon"", ""gwen"", ""fuerte"", ""hass""]"
anon20641201@sedemo.sink.sparkpostmail.com,Curtis Browning,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 32071870}","{""memberType"": ""platinum"", ""state"": ""AK""}","[""bacon"", ""pinkerton"", ""reed"", ""hass"", ""fuerte"", ""lamb hass"", ""gwen""]"
anon77705260@sedemo.sink.sparkpostmail.com,Lessie Mallari,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 75061562}","{""memberType"": ""bronze"", ""state"": ""WY""}","[""bacon""]"
anon26178942@sedemo.sink.sparkpostmail.com,Thomas Trawick,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 39200250}","{""memberType"": ""silver"", ""state"": ""PR""}","[""gwen"", ""bacon"", ""fuerte""]"
anon62859902@sedemo.sink.sparkpostmail.com,William Cimino,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 27402730}","{""memberType"": ""platinum"", ""state"": ""NY""}",[]
anon23133026@sedemo.sink.sparkpostmail.com,Richard Garcia,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 30233244}","{""memberType"": ""platinum"", ""state"": ""MS""}",[]
anon14823624@sedemo.sink.sparkpostmail.com,Tobi Torres,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 39958725}","{""memberType"": ""platinum"", ""state"": ""VI""}",[]
anon89053674@sedemo.sink.sparkpostmail.com,Rosetta Wyatt,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 50121159}","{""memberType"": ""bronze"", ""state"": ""DC""}",[]
anon58292005@sedemo.sink.sparkpostmail.com,Richard Moore,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 85323106}","{""memberType"": ""gold"", ""state"": ""NM""}","[""fuerte"", ""gwen"", ""pinkerton"", ""lamb hass"", ""hass"", ""bacon""]"
anon29657169@sedemo.sink.sparkpostmail.com,James Ostrov,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 57471555}","{""memberType"": ""silver"", ""state"": ""OK""}","[""fuerte"", ""bacon""]"
anon44336040@sedemo.sink.sparkpostmail.com,Lupe Acker,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 9706663}","{""memberType"": ""silver"", ""state"": ""GA""}",[]
anon82270049@sedemo.sink.sparkpostmail.com,David Statum,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 18872953}","{""memberType"": ""bronze"", ""state"": ""FM""}",[]
anon51169594@sedemo.sink.sparkpostmail.com,Rodney Bradway,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 33756461}","{""memberType"": ""silver"", ""state"": ""PA""}","[""hass"", ""gwen"", ""fuerte"", ""bacon"", ""lamb hass"", ""pinkerton""]"
anon94355740@sedemo.sink.sparkpostmail.com,Maria Dudley,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 91425181}","{""memberType"": ""gold"", ""state"": ""FM""}",[]
anon42753320@sedemo.sink.sparkpostmail.com,Harold Copher,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 30351527}","{""memberType"": ""bronze"", ""state"": ""KY""}",[]
anon64113678@sedemo.sink.sparkpostmail.com,Hattie Moore,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 62794118}","{""memberType"": ""platinum"", ""state"": ""ND""}","[""hass"", ""gwen"", ""lamb hass"", ""fuerte"", ""bacon""]"
anon50324081@sedemo.sink.sparkpostmail.com,Rodney Mcculla,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 48105363}","{""memberType"": ""silver"", ""state"": ""MH""}","[""bacon"", ""hass"", ""fuerte"", ""gwen""]"
anon15843303@sedemo.sink.sparkpostmail.com,Laura Butler,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 11933139}","{""memberType"": ""silver"", ""state"": ""MT""}","[""fuerte"", ""hass"", ""gwen"", ""bacon""]"
anon84308386@sedemo.sink.sparkpostmail.com,William Hawthorne,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 12594302}","{""memberType"": ""platinum"", ""state"": ""OK""}","[""bacon""]"
anon19822628@sedemo.sink.sparkpostmail.com,Roger Clark,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 32669330}","{""memberType"": ""silver"", ""state"": ""FL""}","[""bacon"", ""fuerte""]"
anon03276044@sedemo.sink.sparkpostmail.com,Ellyn Stimpert,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 97658971}","{""memberType"": ""gold"", ""state"": ""AS""}",[]
anon70597197@sedemo.sink.sparkpostmail.com,Laura Statum,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 35377796}","{""memberType"": ""silver"", ""state"": ""KS""}","[""fuerte"", ""bacon""]"
anon68751751@sedemo.sink.sparkpostmail.com,Robert Clark,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 98630288}","{""memberType"": ""gold"", ""state"": ""VA""}","[""bacon"", ""gwen"", ""fuerte"", ""hass""]"
anon66162046@sedemo.sink.sparkpostmail.com,Stephanie Acker,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 13416562}","{""memberType"": ""silver"", ""state"": ""MD""}","[""bacon"", ""fuerte"", ""gwen""]"
anon79526493@sedemo.sink.sparkpostmail.com,Laura Carroll,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 98374434}","{""memberType"": ""silver"", ""state"": ""ME""}","[""bacon""]"
anon62255083@sedemo.sink.sparkpostmail.com,Melanie Williams,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 72095166}","{""memberType"": ""silver"", ""state"": ""AR""}","[""reed"", ""fuerte"", ""gwen"", ""lamb hass"", ""bacon"", ""hass"", ""pinkerton""]"
anon12807153@sedemo.sink.sparkpostmail.com,Ruby Bradway,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 93616524}","{""memberType"": ""bronze"", ""state"": ""AL""}","[""fuerte"", ""bacon""]"
anon59932061@sedemo.sink.sparkpostmail.com,Elizabeth Velazquez,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 20602194}","{""memberType"": ""bronze"", ""state"": ""WV""}","[""bacon""]"
anon20094966@sedemo.sink.sparkpostmail.com,William Fowler,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 76247875}","{""memberType"": ""gold"", ""state"": ""MP""}","[""gwen"", ""fuerte"", ""pinkerton"", ""bacon"", ""lamb hass"", ""hass""]"
anon15427709@sedemo.sink.sparkpostmail.com,Ruby Hardaway,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 41531219}","{""memberType"": ""silver"", ""state"": ""AL""}","[""gwen"", ""bacon"", ""fuerte""]"
anon25274972@sedemo.sink.sparkpostmail.com,Maurice Cimino,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 36359437}","{""memberType"": ""gold"", ""state"": ""LA""}","[""bacon"", ""gwen"", ""fuerte"", ""hass"", ""lamb hass""]"
anon95885047@sedemo.sink.sparkpostmail.com,Elizabeth Bell,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 55526510}","{""memberType"": ""silver"", ""state"": ""IN""}","[""fuerte"", ""bacon""]"
anon66006795@sedemo.sink.sparkpostmail.com,Adrienne Perez,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 50947687}","{""memberType"": ""bronze"", ""state"": ""NJ""}","[""pinkerton"", ""fuerte"", ""hass"", ""bacon"", ""lamb hass"", ""gwen""]"
anon42444919@sedemo.sink.sparkpostmail.com,Chad Mickle,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 52704082}","{""memberType"": ""bronze"", ""state"": ""TN""}","[""bacon"", ""fuerte"", ""gwen""]"
anon53484377@sedemo.sink.sparkpostmail.com,Elizabeth Moore,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 31671715}","{""memberType"": ""platinum"", ""state"": ""HI""}","[""pinkerton"", ""gwen"", ""fuerte"", ""lamb hass"", ""hass"", ""bacon""]"
anon79518890@sedemo.sink.sparkpostmail.com,Jamey Mcculla,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 57749384}","{""memberType"": ""platinum"", ""state"": ""GU""}","[""lamb hass"", ""gwen"", ""bacon"", ""fuerte"", ""hass""]"
anon64452684@sedemo.sink.sparkpostmail.com,Roger Ramgel,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 80825865}","{""memberType"": ""platinum"", ""state"": ""MI""}","[""gwen"", ""bacon"", ""fuerte""]"
anon21073289@sedemo.sink.sparkpostmail.com,Margaret Gruwell,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 73309534}","{""memberType"": ""gold"", ""state"": ""VI""}","[""bacon""]"
anon03707691@sedemo.sink.sparkpostmail.com,Charles Statum,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 37556596}","{""memberType"": ""silver"", ""state"": ""NM""}","[""hass"", ""fuerte"", ""reed"", ""lamb hass"", ""pinkerton"", ""gwen"", ""bacon""]"
anon89905907@sedemo.sink.sparkpostmail.com,Bryce Young,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 63684639}","{""memberType"": ""gold"", ""state"": ""MT""}","[""gwen"", ""bacon"", ""lamb hass"", ""fuerte"", ""pinkerton"", ""reed"", ""hass""]"
anon11903285@sedemo.sink.sparkpostmail.com,Joe Sneed,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 40458826}","{""memberType"": ""gold"", ""state"": ""UT""}","[""bacon""]"
anon82485217@sedemo.sink.sparkpostmail.com,Mary Bannister,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 40117864}","{""memberType"": ""silver"", ""state"": ""VA""}","[""lamb hass"", ""hass"", ""fuerte"", ""gwen"", ""reed"", ""bacon"", ""pinkerton""]"
anon30316101@sedemo.sink.sparkpostmail.com,Charles Clark,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 48267433}","{""memberType"": ""gold"", ""state"": ""OK""}","[""fuerte"", ""gwen"", ""bacon"", ""lamb hass"", ""hass"", ""pinkerton""]"
anon64146566@sedemo.sink.sparkpostmail.com,Jerry Carroll,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 75088687}","{""memberType"": ""gold"", ""state"": ""AK""}","[""bacon"", ""fuerte"", ""gwen"", ""lamb hass"", ""pinkerton"", ""reed"", ""hass""]"
anon20113180@sedemo.sink.sparkpostmail.com,Josephine Masri,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 22140738}","{""memberType"": ""silver"", ""state"": ""WY""}","[""bacon"", ""gwen"", ""fuerte""]"
anon03923180@sedemo.sink.sparkpostmail.com,Brian Anderson,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 72107804}","{""memberType"": ""silver"", ""state"": ""MA""}","[""bacon""]"
anon17167042@sedemo.sink.sparkpostmail.com,Ruby Clark,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 14799253}","{""memberType"": ""silver"", ""state"": ""IL""}","[""hass"", ""bacon"", ""gwen"", ""fuerte""]"
anon12623123@sedemo.sink.sparkpostmail.com,Jean Ledford,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 46929404}","{""memberType"": ""platinum"", ""state"": ""NM""}","[""gwen"", ""bacon"", ""fuerte""]"
anon90052967@sedemo.sink.sparkpostmail.com,Alexander Wade,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 88148903}","{""memberType"": ""silver"", ""state"": ""NC""}",[]
anon00440808@sedemo.sink.sparkpostmail.com,Byron Clark,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 6915363}","{""memberType"": ""platinum"", ""state"": ""VA""}","[""gwen"", ""hass"", ""fuerte"", ""bacon""]"
anon12637430@sedemo.sink.sparkpostmail.com,Byron Cimino,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 95078653}","{""memberType"": ""bronze"", ""state"": ""WA""}","[""bacon"", ""gwen"", ""pinkerton"", ""fuerte"", ""lamb hass"", ""hass""]"
anon07250710@sedemo.sink.sparkpostmail.com,Kisha Osborne,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 50589551}","{""memberType"": ""bronze"", ""state"": ""DE""}","[""fuerte"", ""gwen"", ""bacon""]"
anon66379017@sedemo.sink.sparkpostmail.com,Josephine Anderson,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 49791544}","{""memberType"": ""platinum"", ""state"": ""MN""}","[""gwen"", ""hass"", ""fuerte"", ""bacon"", ""lamb hass""]"
anon30468498@sedemo.sink.sparkpostmail.com,Adrienne Tate,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 13990595}","{""memberType"": ""gold"", ""state"": ""MA""}","[""fuerte"", ""pinkerton"", ""bacon"", ""gwen"", ""hass"", ""lamb hass""]"
anon06430518@sedemo.sink.sparkpostmail.com,Timothy Taylor,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 26472385}","{""memberType"": ""silver"", ""state"": ""PA""}","[""gwen"", ""bacon"", ""fuerte""]"
anon00921684@sedemo.sink.sparkpostmail.com,Curtis Taylor,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 27073559}","{""memberType"": ""platinum"", ""state"": ""IL""}","[""gwen"", ""fuerte"", ""pinkerton"", ""bacon"", ""lamb hass"", ""hass""]"
anon26602619@sedemo.sink.sparkpostmail.com,Thomas Brugger,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 71334226}","{""memberType"": ""silver"", ""state"": ""TX""}","[""bacon""]"
anon27058690@sedemo.sink.sparkpostmail.com,Rodney Clark,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 88419984}","{""memberType"": ""silver"", ""state"": ""AZ""}","[""pinkerton"", ""hass"", ""gwen"", ""bacon"", ""reed"", ""lamb hass"", ""fuerte""]"
anon37388053@sedemo.sink.sparkpostmail.com,Patricia Clark,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 41929725}","{""memberType"": ""platinum"", ""state"": ""MI""}","[""lamb hass"", ""bacon"", ""fuerte"", ""hass"", ""gwen""]"
anon75511560@sedemo.sink.sparkpostmail.com,Christina Mickle,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 11464166}","{""memberType"": ""bronze"", ""state"": ""DE""}","[""pinkerton"", ""hass"", ""fuerte"", ""lamb hass"", ""gwen"", ""bacon"", ""reed""]"
anon51450893@sedemo.sink.sparkpostmail.com,Thomas Taylor,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 17370083}","{""memberType"": ""silver"", ""state"": ""AR""}","[""bacon"", ""gwen"", ""fuerte"", ""hass""]"
anon92806781@sedemo.sink.sparkpostmail.com,Jamey Hardaway,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 55819553}","{""memberType"": ""platinum"", ""state"": ""PR""}","[""bacon"", ""fuerte""]"
anon56182331@sedemo.sink.sparkpostmail.com,Roger Guzman,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 60378273}","{""memberType"": ""platinum"", ""state"": ""DC""}","[""gwen"", ""hass"", ""reed"", ""fuerte"", ""lamb hass"", ""bacon"", ""pinkerton""]"
anon46966371@sedemo.sink.sparkpostmail.com,Robert Clark,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 89543178}","{""memberType"": ""silver"", ""state"": ""PR""}","[""lamb hass"", ""hass"", ""fuerte"", ""reed"", ""bacon"", ""gwen"", ""pinkerton""]"
anon68967379@sedemo.sink.sparkpostmail.com,Eric Acker,bounce@sedemo.sink.sparkpostmail.com,"{""custID"": 6759017}","{""memberType"": ""silver"", ""state"": ""MI""}",[]
